OBJECTID,ACCIDENTNUM,ACCIDENTDATE,ACCIDENT_YEAR,ACCIDENT_MONTH,ACCIDENT_DAY,ACCIDENT_HOUR,ACCIDENT_MINUTE,ACCIDENT_SECOND,ACCIDENT_WEEKDAY,XCOORD,YCOORD,LONGITUDE,LATITUDE,ACCIDENTLOCATION,COLLISIONTYPE,CLASSIFICATIONOFACCIDENT,IMPACTLOCATION,INITIALDIRECTIONOFTRAVELONE,INITIALDIRECTIONOFTRAVELTWO,INITIALIMPACTTYPE,INTTRAFFICCONTROL,LIGHT,LIGHTFORREPORT,ROADJURISDICTION,TRAFFICCONTROL,TRAFFICCONTROLCONDITION,THRULANENO,NORTHBOUNDDISOBEYCOUNT,SOUTHBOUNDDISOBEYCOUNT,PEDESTRIANINVOLVED,CYCLISTINVOLVED,MOTORCYCLISTINVOLVED,ENVIRONMENTCONDITION1,ENVIRONMENTCONDITION2,SELFREPORTED,XMLIMPORTNOTES,LASTEDITEDDATE,CREATE_BY,CREATE_DATE
43927,15-090292,1430408820000,2015,4,30,15,47,0,Thursday,541651.49405,4809313.2927,-80.485345,43.435567,Intersection related,2,P.D. only,Thru lane,unknown,unknown,Sideswipe,Unknown,Daylight,01 - Daylight,Township,Stop sign,Functioning,0,0,0,False,False,False,Clear,,False,HEIMAN ST; MILL ST; Near; 10 M,3/7/2019 2:34:40 PM,,
43928,15-090383,1430413200000,2015,4,30,17,0,0,Thursday,547025.18582,4804643.80963,-80.41935099999999,43.393204999999995,At/near private drive,2,P.D. only,Off highway,unknown,unknown,SMV unattended vehicle,Unknown,Daylight,01 - Daylight,Regional municipality,No control,unknown,0,0,0,False,False,False,Clear,,False,MILL PARK DR; MILL VIEW ST ; 30 M,3/7/2019 2:34:40 PM,,
43929,15-090814,1430470380000,2015,5,1,8,53,0,Friday,543083.61899,4810047.41085,-80.467592,43.442096,Intersection related,2,P.D. only,Right shoulder,unknown,unknown,SMV unattended vehicle,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),Stop sign,Functioning,0,0,0,False,False,False,Clear,,False,SYDNEY ST N; ROSEDALE AVE; At,3/7/2019 2:34:39 PM,,
43930,15-090910,1430477100000,2015,5,1,10,45,0,Friday,540431.3277,4809653.26635,-80.500396,43.438694999999996,Non intersection,2,P.D. only,Thru lane,unknown,unknown,Sideswipe,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,QUEENS BLVD; REX DR ; Near; 5 M,3/7/2019 2:34:38 PM,,
43931,15-091056,1430409600000,2015,4,30,16,0,0,Thursday,539619.29645,4811372.55822,-80.510305,43.454218999999995,Non intersection,2,P.D. only,Thru lane,unknown,unknown,Sideswipe,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),Traffic signal,Functioning,0,0,0,False,False,False,Clear,,False,PARK ST; GLASGOW ST,3/7/2019 2:34:37 PM,,
43932,15-091063,1430488980000,2015,5,1,14,3,0,Friday,542709.40755,4808221.95636,-80.472359,43.425681,At/near private drive,2,P.D. only,Thru lane,unknown,unknown,Rear end,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,HANSON AVE; HANSON AVE; Near; 12 M,3/7/2019 2:34:35 PM,,
43933,15-091860,1430570880000,2015,5,2,12,48,0,Saturday,544733.55816,4811505.29588,-80.44708399999999,43.455126,Intersection related,2,P.D. only,Thru lane,unknown,unknown,Rear end,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),Stop sign,Functioning,0,0,0,False,False,False,Clear,,False,RIVER RD E; GIBSON DR; 20 M,3/7/2019 2:34:35 PM,,
43934,15-091914,1430575380000,2015,5,2,14,3,0,Saturday,542164.8006,4810383.33877,-80.47892,43.445173,Intersection related,2,P.D. only,Thru lane,unknown,unknown,Rear end,Unknown,Daylight,01 - Daylight,Regional municipality,Stop sign,Functioning,0,0,0,False,False,False,Clear,,False,KING ST E; PANDORA AVE N; Near; 4 M,3/7/2019 2:34:34 PM,,
43935,15-091996,1430496000000,2015,5,1,16,0,0,Friday,547873.84435,4810481.21302,-80.408361,43.445710999999996,Other,2,P.D. only,Off highway,unknown,unknown,SMV other,Unknown,Daylight,01 - Daylight,Private property,No control,unknown,0,0,0,False,False,False,Clear,,False,PRIVATE LANEWAY; UPPER MERCER ST ; At,3/7/2019 2:34:33 PM,,
43936,15-092248,1430602800000,2015,5,2,21,40,0,Saturday,548935.4634,4806115.84958,-80.39563299999999,43.406337,At intersection,2,P.D. only,Within intersection,unknown,unknown,Turning movement,Unknown,Dark,07 - Dark,Municipal (excl. Twp. Rd.),Stop sign,Functioning,0,0,0,False,False,False,Clear,,False,PIONEER TOWER RD; BAXTER PL; At,3/7/2019 2:34:32 PM,,
43937,15-092380,1430613900000,2015,5,3,0,45,0,Sunday,540273.42434,4812038.69425,-80.50217099999999,43.460181999999996,Non intersection,2,P.D. only,Thru lane,unknown,unknown,SMV unattended vehicle,Unknown,Dark,07 - Dark,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,GUELPH ST; WATERLOO ST ; 100 M,3/7/2019 2:34:32 PM,,
43938,15-092691,1430560800000,2015,5,2,10,0,0,Saturday,541721.67218,4808853.93299,-80.48451299999999,43.431427,At/near private drive,2,P.D. only,Thru lane,unknown,unknown,SMV unattended vehicle,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,HOFFMAN ST; At,3/7/2019 2:34:31 PM,,
43939,15-092696,1430658000000,2015,5,3,13,0,0,Sunday,544864.73142,4812935.76414,-80.445345,43.467998,At/near private drive,2,P.D. only,Thru lane,unknown,unknown,Turning movement,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,SUNRISE DR; At,3/7/2019 2:34:30 PM,,
43940,15-092869,1430676000000,2015,5,3,18,0,0,Sunday,541367.30037,4810875.62029,-80.488738,43.44965,Non intersection,2,P.D. only,Not on roadway - right side,unknown,unknown,SMV unattended vehicle,Unknown,Daylight,01 - Daylight,Regional municipality,No control,unknown,0,0,0,False,False,False,Clear,,False,KING ST E; 19 KING ST E; 4 M,3/7/2019 2:34:29 PM,,
43941,15-093149,1430722620000,2015,5,4,6,57,0,Monday,538053.31585,4807069.82471,-80.52996,43.415558,Intersection related,2,P.D. only,Not on roadway - right side,unknown,unknown,SMV other,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,ROYAL ORCHARD DR ; ROYAL ORCHARD PL ; 10 M,3/7/2019 2:34:28 PM,,
43942,15-093217,1430730000000,2015,5,4,9,0,0,Monday,540069.20697,4810886.10427,-80.50478,43.449815,Overpass or bridge,2,P.D. only,Thru lane,unknown,unknown,SMV other,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),Stop sign,Functioning,0,0,0,False,False,False,Clear,,False,PARK ST; CHERRY ST; 10 M,3/7/2019 2:34:28 PM,,
43943,15-093366,1429012800000,2015,4,14,12,0,0,Tuesday,542837.88441,4806523.53501,-80.470905,43.410381,Other,2,P.D. only,Off highway,unknown,unknown,SMV unattended vehicle,Unknown,Daylight,01 - Daylight,Private property,No control,unknown,0,0,0,False,False,False,Snow,,False,SANDSPRINGS CRES; At,3/7/2019 2:34:27 PM,,
43944,15-093393,1430730900000,2015,5,4,9,15,0,Monday,542586.34757,4816059.043,-80.47326699999999,43.496252999999996,At/near private drive,2,P.D. only,Thru lane,unknown,unknown,SMV unattended vehicle,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,FALCONRIDGE DR; At,3/7/2019 2:34:26 PM,,
43945,15-093436,1430748000000,2015,5,4,14,0,0,Monday,541788.70564,4811997.61002,-80.48344399999999,43.459728999999996,At/near private drive,2,P.D. only,Right shoulder,unknown,unknown,SMV unattended vehicle,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,BREITHAUPT ST W; LANCASTER ST W; 50 M,3/7/2019 2:34:26 PM,,
43946,15-093514,1430753520000,2015,5,4,15,32,0,Monday,541229.22081,4810749.71917,-80.490454,43.448524,Intersection related,2,P.D. only,Thru lane,unknown,unknown,Other,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),Stop sign,Functioning,0,0,0,False,False,False,Clear,,False,QUEEN ST S; CHURCH ST; At,3/7/2019 2:34:25 PM,,
43947,15-093689,1430167140000,2015,4,27,20,39,0,Monday,544645.67288,4809076.34043,-80.448369,43.433260999999995,Non intersection,2,P.D. only,Thru lane,unknown,unknown,Other,Unknown,"Daylight, artificial","02 - Daylight, artificial",Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,KINGSWAY DR; FRANKLIN ST S; 41 M,3/7/2019 2:34:24 PM,,
43948,15-093875,1430803980000,2015,5,5,5,33,0,Tuesday,545856.88816,4804740.28523,-80.433768,43.394146,At intersection,1,Non-fatal injury,Within intersection,unknown,unknown,Turning movement,Unknown,"Dawn, artificial","04 - Dawn, artificial",Municipal (excl. Twp. Rd.),Stop sign,Functioning,0,0,0,False,False,False,Clear,,False,PIONEER DR ; OLD CARRIAGE DR,3/7/2019 2:34:22 PM,,
43949,15-094280,1430840100000,2015,5,5,15,35,0,Tuesday,542111.64907,4812323.58793,-80.479427,43.462646,Intersection related,2,P.D. only,Left turn lane,unknown,unknown,Rear end,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),Stop sign,Functioning,0,0,0,False,False,False,Clear,,False,SPRING VALLEY RD; WELLINGTON ST N,3/7/2019 2:34:21 PM,,
43950,15-094383,1430676000000,2015,5,3,18,0,0,Sunday,540981.10151,4810142.36676,-80.493566,43.443069,At railway crossing,2,Non-reportable,Thru lane,unknown,unknown,Rear end,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),Other,Functioning,0,0,0,False,False,False,Clear,,False,MILL ST; QUEEN ST S; Near,3/7/2019 2:34:21 PM,,
43951,15-094714,1430899860000,2015,5,6,8,11,0,Wednesday,542868.20472,4810784.26507,-80.470196,43.448743,At intersection,2,P.D. only,Within intersection,unknown,unknown,Angle,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),Stop sign,Functioning,0,0,0,False,False,False,Clear,,False,EAST AVE; STIRLING AVE N,3/7/2019 2:34:20 PM,,
43952,15-094991,1430905200000,2015,5,6,9,40,0,Wednesday,546267.56516,4808546.73156,-80.428375,43.428394,Intersection related,2,P.D. only,Thru lane,unknown,unknown,Rear end,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),Stop sign,Functioning,0,0,0,False,False,False,Clear,,False,SOUTHILL DR ; MORGAN AVE ; At,3/7/2019 2:34:19 PM,,
43953,15-095113,1430931300000,2015,5,6,16,55,0,Wednesday,538169.78865,4809835.77505,-80.528328,43.440456999999995,At/near private drive,2,P.D. only,Thru lane,unknown,unknown,Turning movement,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,DALEGROVE DR; 19 DALEGROVE DR ; 0 M,3/7/2019 2:34:18 PM,,
43954,15-095228,1430937000000,2015,5,6,18,30,0,Wednesday,543069.28342,4807475.91311,-80.467972,43.418943,Intersection related,2,P.D. only,Thru lane,unknown,unknown,Sideswipe,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),Yield sign,Functioning,0,0,0,False,False,False,Clear,,False,BLOCK LINE RD; HANOVER ST; At,3/7/2019 2:34:17 PM,,
43955,15-095521,1430985540000,2015,5,7,7,59,0,Thursday,544159.16372,4808630.77873,-80.454416,43.429278,At/near private drive,1,Non-fatal injury,Thru lane,unknown,unknown,Turning movement,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,True,False,Clear,,False,FIFTH AVE; FIFTH AVE ; Near; 3 M,3/7/2019 2:34:16 PM,,
43956,15-095651,1430995080000,2015,5,7,10,38,0,Thursday,540147.8087,4810119.4726,-80.50386499999999,43.442907999999996,Non intersection,2,Non-reportable,Thru lane,unknown,unknown,SMV other,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,HOMEWOOD AVE; WEST AVE ; 9 M,3/7/2019 2:34:16 PM,,
43957,15-096036,1431025380000,2015,5,7,19,3,0,Thursday,539845.60856,4809604.46717,-80.507637,43.438286999999995,At intersection,1,Non-fatal injury,Within intersection,unknown,unknown,Angle,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),Stop sign,Functioning,0,0,0,False,False,False,Clear,,False,ROXBOROUGH AVE; MARLBOROUGH AVE,3/7/2019 2:34:15 PM,,
43958,15-096402,1431073440000,2015,5,8,8,24,0,Friday,539806.41915,4809799.70298,-80.508107,43.440047,Non intersection,2,P.D. only,Thru lane,unknown,unknown,Sideswipe,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,BELMONT AVE W; HIGHLAND RD W; Near; 50 M,3/7/2019 2:34:14 PM,,
43959,15-096769,1431079200000,2015,5,8,10,0,0,Friday,547157.99244,4809894.75461,-80.41725799999999,43.440476,At/near private drive,2,P.D. only,Not on roadway - right side,unknown,unknown,SMV unattended vehicle,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,FAIRWAY CRES; At,3/7/2019 2:34:13 PM,,
43960,15-096912,1431105120000,2015,5,8,17,12,0,Friday,538823.91157,4811101.49422,-80.520155,43.45182,Non intersection,1,Non-fatal injury,Right shoulder,unknown,unknown,Sideswipe,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,True,False,Clear,,False,AVONDALE AVE; 664 AVONDALE AVE; Near; 20 M,3/7/2019 2:34:12 PM,,
43961,15-097307,1431135600000,2015,5,9,1,40,0,Saturday,541421.71016,4810764.55976,-80.488074,43.448647,Non intersection,2,P.D. only,Right shoulder,unknown,unknown,SMV other,Unknown,"Dark, artificial","08 - Dark, artificial",Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,HALLS LANE E; BENTON ST ; 16 M,3/7/2019 2:34:12 PM,,
43962,15-097386,1431145800000,2015,5,9,4,30,0,Saturday,545723.63143,4811004.16235,-80.434889,43.450554,Non intersection,1,Non-fatal injury,Off highway,unknown,unknown,SMV other,Unknown,"Dark, artificial","08 - Dark, artificial",Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,CHARTWELL CRT; CHARTWELL CRT ; 2 M,3/7/2019 2:34:10 PM,,
43963,15-097459,1431163440000,2015,5,9,9,24,0,Saturday,544515.54289,4811757.74076,-80.449758,43.457412,Non intersection,1,Non-fatal injury,Thru lane,unknown,unknown,Rear end,Unknown,Daylight,01 - Daylight,Regional municipality,No control,unknown,0,0,0,False,False,False,Clear,,False,RIVER RD E; LORRAINE AVE; Near; 100 M,3/7/2019 2:34:09 PM,,
43964,15-098569,1431283500000,2015,5,10,18,45,0,Sunday,541000.54254,4812054.62965,-80.49318199999999,43.460285999999996,Non intersection,2,P.D. only,Right shoulder,unknown,unknown,SMV unattended vehicle,Unknown,Dark,07 - Dark,Regional municipality,No control,unknown,0,0,0,False,False,False,Rain,,False,WILHEM ST.; MARGARET AVE N; Near; 100 M,3/4/2020 10:04:34 AM,,
43965,15-098936,1431334800000,2015,5,11,9,0,0,Monday,544774.0799,4808070.1941,-80.446865,43.424194,At/near private drive,2,P.D. only,Thru lane,unknown,unknown,SMV unattended vehicle,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,TRAYNOR AVE; Near,3/7/2019 2:34:09 PM,,
43966,15-099016,1431338400000,2015,5,11,10,0,0,Monday,541875.70285,4810742.93112,-80.48246499999999,43.448426999999995,At intersection,1,Non-fatal injury,Within intersection,unknown,unknown,Angle,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),Stop sign,Functioning,0,0,0,False,False,False,Clear,,False,CEDAR ST N; DUKE ST E,3/7/2019 2:34:08 PM,,
43967,15-099192,1431354840000,2015,5,11,14,34,0,Monday,541181.43803,4809391.92496,-80.491147,43.436301,At intersection,1,Non-fatal injury,Within intersection,unknown,unknown,Turning movement,Unknown,Daylight,01 - Daylight,Regional municipality,Traffic signal,Functioning,0,0,0,False,False,False,Clear,,False,STIRLING AVE S; HIGHLAND RD E,3/7/2019 2:34:07 PM,,
43968,15-099201,1431355680000,2015,5,11,14,48,0,Monday,539710.36241,4809908.97589,-80.509286,43.441036,At intersection,1,Non-fatal injury,Within intersection,unknown,unknown,Angle,Unknown,Daylight,01 - Daylight,Regional municipality,Stop sign,Functioning,0,0,0,False,True,False,Clear,,False,BELMONT AVE W; METZLOFF DR; At,3/7/2019 2:34:06 PM,,
43969,15-099285,1431362100000,2015,5,11,16,35,0,Monday,541068.0,4811108.0,0.0,0.0,Non intersection,2,Non-reportable,Thru lane,unknown,unknown,Sideswipe,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,UNION ST ; KING ST S; 60 M,3/4/2020 10:04:34 AM,,
43970,15-099425,1431376140000,2015,5,11,20,29,0,Monday,544883.32704,4804848.36036,-80.44578,43.395178,At intersection,1,Non-fatal injury,Within intersection,unknown,unknown,Turning movement,Unknown,"Dark, artificial","08 - Dark, artificial",Regional municipality,Traffic signal,Functioning,0,0,0,False,False,False,Rain,,False,DOON VILLAGE RD ; PIONEER DR ; At,3/7/2019 2:34:04 PM,,
43971,15-099518,1431387420000,2015,5,11,23,37,0,Monday,545907.83975,4809345.14307,-80.432752,43.435604999999995,At intersection,1,Non-fatal injury,Within intersection,unknown,unknown,Angle,Unknown,"Dark, artificial","08 - Dark, artificial",Township,Stop sign,Functioning,0,0,1,False,False,False,Clear,,False,KINZIE AVE; THALER AVE,3/7/2019 2:34:04 PM,,
43972,15-099916,1431442200000,2015,5,12,14,50,0,Tuesday,545853.0899,4809755.47879,-80.43339399999999,43.439302999999995,At intersection,1,Non-fatal injury,Within intersection,unknown,unknown,Turning movement,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),Traffic signal,Functioning,0,0,0,False,False,False,Clear,,False,RIVER RD E; OLD CHICOPEE DR ; At,3/7/2019 2:34:03 PM,,
43973,15-100065,1431455400000,2015,5,12,18,30,0,Tuesday,546994.25758,4808375.61002,-80.419412,43.426808,At intersection,2,P.D. only,Within intersection,unknown,unknown,Turning movement,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),Traffic signal,Functioning,0,0,0,False,True,False,Clear,,False,GRAND RIVER BLVD; RIVER RD E; At,3/7/2019 2:34:02 PM,,
43974,15-100244,1431472260000,2015,5,12,23,11,0,Tuesday,543071.30234,4805497.15099,-80.468103,43.401126,At intersection,2,P.D. only,Within intersection,unknown,unknown,Angle,Unknown,"Daylight, artificial","02 - Daylight, artificial",Regional municipality,Stop sign,Functioning,0,0,0,False,False,False,"Fog, mist, smoke, dust",,False,TRILLIUM DR ; STRASBURG RD ; At,3/7/2019 2:34:01 PM,,
43975,15-100317,1431488700000,2015,5,13,3,45,0,Wednesday,541418.18257,4808611.50426,-80.488281,43.429261,Non intersection,2,P.D. only,Right turn channel,unknown,unknown,SMV other,Unknown,"Dark, artificial","08 - Dark, artificial",Regional municipality,No control,unknown,0,0,0,False,False,False,Clear,,False,HOMER WATSON BLVD TO HWY 7 8  E; E HWY 7 8 ; 0 M,3/7/2019 2:34:00 PM,,
43976,15-100503,1431428400000,2015,5,12,11,0,0,Tuesday,545786.15861,4802616.53757,-80.43481899999999,43.375028,At/near private drive,2,P.D. only,Thru lane,unknown,unknown,SMV unattended vehicle,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,THOMAS SLEE DR,3/7/2019 2:33:59 PM,,
43977,15-100715,1431529320000,2015,5,13,15,2,0,Wednesday,543071.55732,4805495.26458,-80.4681,43.401109,At intersection,2,P.D. only,Within intersection,unknown,unknown,Angle,Unknown,Daylight,01 - Daylight,Regional municipality,Stop sign,Functioning,0,0,1,False,False,False,Clear,,False,STRASBURG RD; TRILLIUM DR; At,3/7/2019 2:33:59 PM,,
43978,15-100784,1431444000000,2015,5,12,15,20,0,Tuesday,545855.48598,4807128.43338,-80.433585,43.415648999999995,Non intersection,2,P.D. only,Thru lane,unknown,unknown,Rear end,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,WABANAKI DR; GOODRICH DR; Near,3/7/2019 2:33:58 PM,,
43979,15-100963,1431536400000,2015,5,13,17,0,0,Wednesday,540606.42538,4811579.78759,-80.498089,43.456032,At/near private drive,2,P.D. only,Thru lane,unknown,unknown,Other,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,WELLINGTON ST N; At,3/7/2019 2:33:57 PM,,
43980,15-101288,1431546300000,2015,5,13,19,45,0,Wednesday,541041.08208,4809647.7317,-80.492862,43.438612,At/near private drive,2,P.D. only,Thru lane,unknown,unknown,Rear end,Unknown,Daylight,01 - Daylight,Regional municipality,No control,unknown,0,0,0,False,False,False,Clear,,False,HIGHLAND RD E; Near,3/7/2019 2:33:55 PM,,
43981,15-102366,1431705360000,2015,5,15,15,56,0,Friday,542446.49962,4807281.38614,-80.47568,43.417227,Intersection related,2,P.D. only,Thru lane,unknown,unknown,Turning movement,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),Stop sign,Functioning,0,0,0,False,False,False,Clear,,False,COUNTRY HILL DR; BLOCK LINE RD,3/7/2019 2:33:54 PM,,
43982,15-102396,1431695400000,2015,5,15,13,10,0,Friday,541662.94462,4810407.20672,-80.48512,43.445415999999994,At intersection,2,P.D. only,Within intersection,unknown,unknown,Angle,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),Stop sign,Functioning,0,1,0,False,False,False,Clear,,False,CEDAR ST S; CHURCH ST,3/7/2019 2:33:54 PM,,
43983,15-102423,1431705000000,2015,5,15,15,50,0,Friday,546415.12295,4803494.43549,-80.426981,43.382894,Intersection related,2,P.D. only,Thru lane,unknown,unknown,Turning movement,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),Stop sign,Functioning,0,0,0,False,False,False,Clear,,False,DOON SOUTH DR; FOREST EDGE TRAIL; Near,3/7/2019 2:33:53 PM,,
43984,15-103660,1431830160000,2015,5,17,2,36,0,Sunday,536974.37626,4808250.28161,-80.543207,43.426241,Non intersection,2,P.D. only,Not on roadway - left side,unknown,unknown,SMV other,Unknown,"Dark, artificial","08 - Dark, artificial",Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,BANKSIDE DR; WESTFOREST TRAIL ; 50 M,3/7/2019 2:33:52 PM,,
43985,15-104003,1431876060000,2015,5,17,15,21,0,Sunday,538809.38349,4807677.74295,-80.520578,43.420992999999996,At/near private drive,1,Non-fatal injury,Thru lane,unknown,unknown,Other,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,FORESTWOOD DR ;  27 FORESTWOOD DR ; Near; 3 M,3/7/2019 2:33:51 PM,,
43986,15-104677,1431953340000,2015,5,18,12,49,0,Monday,541068.0,4811108.0,0.0,0.0,Other,2,P.D. only,Off highway,unknown,unknown,SMV other,Unknown,Daylight,01 - Daylight,Private property,No control,unknown,0,0,0,False,False,False,Clear,,False,GALLERIA UNDERGOUND PARKING; FREDERICK ST E,3/7/2019 2:33:51 PM,,
43987,15-105034,1431982800000,2015,5,18,21,0,0,Monday,544761.86405,4811446.17653,-80.446739,43.454592,At intersection,2,P.D. only,Within intersection,unknown,unknown,SMV other,Unknown,"Dark, artificial","08 - Dark, artificial",Regional municipality,Traffic signal,Functioning,0,0,0,False,False,True,Clear,,False,RIVER RD E; HICKSON DR; At,3/7/2019 2:33:50 PM,,
43988,15-105182,1431998520000,2015,5,19,1,22,0,Tuesday,542254.0583,4807863.80444,-80.47801199999999,43.422481999999995,At/near private drive,2,P.D. only,Off highway,unknown,unknown,SMV other,Unknown,"Dark, artificial","08 - Dark, artificial",Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,ALPINE RD ; KINGSWOOD DR ; Near; 50 M,3/7/2019 2:33:49 PM,,
43989,15-105339,1432027320000,2015,5,19,9,22,0,Tuesday,541183.85634,4810691.91206,-80.491019,43.448006,At intersection,1,Non-fatal injury,Within intersection,unknown,unknown,SMV other,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),Traffic signal,Functioning,0,0,0,True,False,False,Clear,,False,QUEEN ST S; JOSEPH ST,3/7/2019 2:33:48 PM,,
43990,15-105439,1431896400000,2015,5,17,21,0,0,Sunday,541610.71145,4811750.50688,-80.485663,43.457513999999996,Non intersection,2,P.D. only,Thru lane,unknown,unknown,SMV unattended vehicle,Unknown,Dark,07 - Dark,Regional municipality,No control,unknown,0,0,0,False,False,False,Clear,,False,ST LEGER ST; VICTORIA ST N; Near,3/7/2019 2:33:48 PM,,
43991,15-105492,1432034700000,2015,5,19,11,25,0,Tuesday,541952.25557,4810520.9508,-80.48153599999999,43.446424,At/near private drive,2,P.D. only,Not on roadway - left side,unknown,unknown,Sideswipe,Unknown,Daylight,01 - Daylight,Regional municipality,No control,unknown,0,0,0,False,True,False,Clear,,False,KING ST E; At,3/7/2019 2:33:47 PM,,
43992,15-105529,1432040400000,2015,5,19,13,0,0,Tuesday,541442.48707,4811083.43395,-80.487793,43.451516999999996,Non intersection,1,Non-fatal injury,Thru lane,unknown,unknown,SMV other,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,True,False,False,Clear,,False,QUEEN ST N; DUKE ST E; 80 M,3/7/2019 2:33:46 PM,,
43993,15-105635,1432051500000,2015,5,19,16,5,0,Tuesday,545333.03232,4813425.02099,-80.439515,43.472375,At/near private drive,2,P.D. only,Thru lane,unknown,unknown,Turning movement,Unknown,Daylight,01 - Daylight,Regional municipality,Traffic signal,Functioning,0,0,0,False,False,False,Clear,,False,BINGEMANS CENTRE DR; VICTORIA ST N; Near; 100 M,3/7/2019 2:33:45 PM,,
43994,15-106159,1432122660000,2015,5,20,11,51,0,Wednesday,545513.43344,4808471.63231,-80.437698,43.427763999999996,At/near private drive,1,Non-fatal injury,Thru lane,unknown,unknown,Angle,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),Stop sign,Functioning,0,0,0,False,False,False,Clear,,False,KINGSWAY DR ; CEDARWOODS CRES ; At; 90 M,3/7/2019 2:33:45 PM,,
43995,15-106489,1432152900000,2015,5,20,20,15,0,Wednesday,543214.4425,4804527.61598,-80.46641199999999,43.392388,At intersection,2,P.D. only,Within intersection,unknown,unknown,SMV other,Unknown,Daylight,01 - Daylight,Regional municipality,Yield sign,Functioning,0,0,0,False,False,False,Clear,,False,STRASBURG RD; HURON RD; At,3/7/2019 2:33:44 PM,,
