OBJECTID,ACCIDENTNUM,ACCIDENTDATE,ACCIDENT_YEAR,ACCIDENT_MONTH,ACCIDENT_DAY,ACCIDENT_HOUR,ACCIDENT_MINUTE,ACCIDENT_SECOND,ACCIDENT_WEEKDAY,XCOORD,YCOORD,LONGITUDE,LATITUDE,ACCIDENTLOCATION,COLLISIONTYPE,CLASSIFICATIONOFACCIDENT,IMPACTLOCATION,INITIALDIRECTIONOFTRAVELONE,INITIALDIRECTIONOFTRAVELTWO,INITIALIMPACTTYPE,INTTRAFFICCONTROL,LIGHT,LIGHTFORREPORT,ROADJURISDICTION,TRAFFICCONTROL,TRAFFICCONTROLCONDITION,THRULANENO,NORTHBOUNDDISOBEYCOUNT,SOUTHBOUNDDISOBEYCOUNT,PEDESTRIANINVOLVED,CYCLISTINVOLVED,MOTORCYCLISTINVOLVED,ENVIRONMENTCONDITION1,ENVIRONMENTCONDITION2,SELFREPORTED,XMLIMPORTNOTES,LASTEDITEDDATE,CREATE_BY,CREATE_DATE
46485,17-096303,1493923380000,2017,5,4,18,43,0,Thursday,539349.30327,4806752.22724,-80.513975,43.412631,At/near private drive,2,P.D. only,Thru lane,unknown,unknown,Other,Unknown,Dusk,05 - Dusk,Regional municipality,No control,unknown,0,0,0,False,False,False,Rain,,False,GREY FOX DR; GREY FOX DR ; At; 4 M,3/7/2019 1:09:37 PM,,
46486,17-096525,1493950500000,2017,5,5,2,15,0,Friday,541467.18883,4810561.0971,-80.487527,43.446812,Non intersection,2,P.D. only,Thru lane,unknown,unknown,SMV unattended vehicle,Unknown,"Dark, artificial","08 - Dark, artificial",Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Rain,,False,CHURCH ST; BENTON ST ; Near; 159 M,3/7/2019 1:09:36 PM,,
46487,17-096573,1493966100000,2017,5,5,6,35,0,Friday,545882.19005,4803946.7902,-80.433522,43.387,Non intersection,1,Non-fatal injury,Not on roadway - right side,unknown,unknown,SMV other,Unknown,Dawn,03 - Dawn,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Rain,,False,DOON MILLS DR; DOON MILLS DR ; Near; 1 M,3/7/2019 1:09:34 PM,,
46488,17-096577,1493968620000,2017,5,5,7,17,0,Friday,544513.15592,4808387.3712,-80.450062,43.427065,At intersection,2,P.D. only,Within intersection,unknown,unknown,Angle,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),Stop sign,Functioning,0,0,0,False,False,False,Rain,,False,GREENFIELD AVE; NINTH AVE,3/7/2019 1:09:33 PM,,
46489,17-096631,1493973480000,2017,5,5,8,38,0,Friday,547357.52263,4804244.48408,-80.41528199999999,43.389589,At intersection,1,Non-fatal injury,Within intersection,unknown,unknown,Turning movement,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),Traffic signal,Functioning,0,0,0,False,False,False,Rain,,False,DOON VALLEY DR; PINNACLE DR,3/7/2019 1:09:32 PM,,
46490,17-096660,1493975400000,2017,5,5,9,10,0,Friday,544156.4078,4813232.64249,-80.454077,43.470712999999996,Non intersection,2,P.D. only,Thru lane,unknown,unknown,Sideswipe,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Rain,,False,BINGEMANS CENTRE DR; BINGEMANS CENTRE DR ; Near; 40 M,3/7/2019 1:09:31 PM,,
46491,17-096692,1493928600000,2017,5,4,20,10,0,Thursday,545365.59502,4811021.91907,-80.439312,43.450736,At intersection,2,P.D. only,Within intersection,unknown,unknown,Angle,Unknown,Dusk,05 - Dusk,Municipal (excl. Twp. Rd.),Stop sign,Functioning,0,0,0,False,False,False,Rain,,False,HOLBORN DR; OLD CHICOPEE DR,3/7/2019 1:09:30 PM,,
46492,17-096971,1493622000000,2017,5,1,7,0,0,Monday,541038.94061,4806814.53264,-80.493101,43.413101999999995,Non intersection,2,P.D. only,Right shoulder,unknown,unknown,SMV unattended vehicle,Unknown,"Dark, artificial","08 - Dark, artificial",Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,RADCLIFFE DR; RADCLIFFE DR,3/7/2019 1:09:29 PM,,
46493,17-096974,1493980200000,2017,5,5,10,30,0,Friday,536516.58597,4809641.69721,-80.548769,43.438792,At/near private drive,2,P.D. only,Thru lane,unknown,unknown,Other,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Rain,,False,NORTHMANOR CRES; NORTHMANOR CRES; At,3/7/2019 1:09:28 PM,,
46494,17-097009,1493997000000,2017,5,5,15,10,0,Friday,543862.15258,4813099.98788,-80.457726,43.469536,Non intersection,2,P.D. only,Thru lane,unknown,unknown,Rear end,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Rain,,False,SHIRLEY AVE; SHIRLEY AVE; Near,3/7/2019 1:09:27 PM,,
46495,17-097156,1494023040000,2017,5,5,22,24,0,Friday,547297.05724,4809114.2601,-80.415607,43.43344,Non intersection,2,P.D. only,Left shoulder,unknown,unknown,SMV unattended vehicle,Unknown,Dark,07 - Dark,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,QUINTE CRES; QUINTE CRES ; 0 M,3/7/2019 1:09:26 PM,,
46496,17-097995,1494124800000,2017,5,7,2,40,0,Sunday,543211.25978,4808978.4274,-80.466099,43.432463999999996,Non intersection,1,Non-fatal injury,Thru lane,unknown,unknown,SMV unattended vehicle,Unknown,"Daylight, artificial","02 - Daylight, artificial",Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,DIXON ST; CARWOOD AVE ; 51 M,3/7/2019 1:09:25 PM,,
46497,17-098793,1494178500000,2017,5,7,17,35,0,Sunday,543231.07225,4804483.06374,-80.46620999999999,43.391985999999996,At intersection,2,P.D. only,Within intersection,unknown,unknown,Turning movement,Unknown,Daylight,01 - Daylight,Regional municipality,Yield sign,Functioning,0,0,0,False,False,False,Clear,,False,HURON RD; STRASBURG RD,3/7/2019 1:09:24 PM,,
46498,17-098923,1494237600000,2017,5,8,10,0,0,Monday,545041.586,4807263.93963,-80.44362699999999,43.416917999999995,At/near private drive,2,P.D. only,Thru lane,unknown,unknown,Other,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,WEBSTER RD; WEBSTER RD ; Near,3/7/2019 1:09:22 PM,,
46499,17-099330,1494280740000,2017,5,8,21,59,0,Monday,539836.89816,4805543.27148,-80.50804099999999,43.40172,Non intersection,2,P.D. only,Thru lane,unknown,unknown,SMV unattended vehicle,Unknown,"Dark, artificial","08 - Dark, artificial",Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,COPPER LEAF CRES; MAX BECKER DR; Near; 200 M,3/7/2019 1:09:21 PM,,
46500,17-099687,1494330780000,2017,5,9,11,53,0,Tuesday,542177.95923,4811764.71463,-80.478651,43.457609999999995,At intersection,1,Non-fatal injury,Within intersection,unknown,unknown,Angle,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),Stop sign,Functioning,0,1,0,False,False,False,Clear,,False,LOCUST ST; MANSION ST,3/7/2019 1:09:20 PM,,
46501,17-099696,1494019800000,2017,5,5,21,30,0,Friday,540823.89332,4809485.88838,-80.495558,43.437166999999995,At/near private drive,2,P.D. only,Right shoulder,unknown,unknown,SMV unattended vehicle,Unknown,"Dark, artificial","08 - Dark, artificial",Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,"Fog, mist, smoke, dust",,False,ST CLAIR AVE; ST CLAIR AVE ; At,3/7/2019 1:09:19 PM,,
46502,17-099999,1494349200000,2017,5,9,17,0,0,Tuesday,541068.0,4811108.0,0.0,0.0,Non intersection,2,P.D. only,Off highway,unknown,unknown,SMV other,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),Traffic controller,unknown,0,0,0,False,False,False,Clear,,False,MISTYWOOD ST; BLAIR CREEK DR ; Near; 10 M,3/7/2019 1:09:18 PM,,
46503,17-100364,1494402960000,2017,5,10,7,56,0,Wednesday,541068.0,4811108.0,0.0,0.0,At/near private drive,2,P.D. only,Thru lane,unknown,unknown,SMV unattended vehicle,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,REDTAIL CRT; REDTAIL CRT ; At; 30 M,3/7/2019 1:09:17 PM,,
46504,17-100856,1494430200000,2017,5,10,15,30,0,Wednesday,541820.86941,4807480.06369,-80.48339299999999,43.419050999999996,Non intersection,2,P.D. only,Thru lane,unknown,unknown,Rear end,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,STRASBURG RD; STRASBURG RD ; Near,3/7/2019 1:09:15 PM,,
46505,17-101018,1494451620000,2017,5,10,21,27,0,Wednesday,544558.65483,4811738.56641,-80.449227,43.457237,At intersection,2,P.D. only,Within intersection,unknown,unknown,Turning movement,Unknown,"Dark, artificial","08 - Dark, artificial",Municipal (excl. Twp. Rd.),Traffic signal,Functioning,0,0,0,False,False,False,Clear,,False,RIVER RD E; LORRAINE AVE,3/7/2019 1:09:14 PM,,
46506,17-101048,1494454920000,2017,5,10,22,22,0,Wednesday,542312.98958,4810288.84298,-80.477096,43.444314,At intersection,1,Non-fatal injury,Within intersection,unknown,unknown,Angle,Unknown,Dark,07 - Dark,Regional municipality,Traffic signal,Functioning,0,0,0,False,False,False,Clear,,False,STIRLING AVE N; KING ST E,3/7/2019 1:09:13 PM,,
46507,17-101339,1494498660000,2017,5,11,10,31,0,Thursday,541428.50642,4811057.52183,-80.487968,43.451284,Other,2,P.D. only,Not on roadway - right side,unknown,unknown,SMV other,Unknown,Daylight,01 - Daylight,Regional municipality,No control,unknown,0,0,0,False,False,False,Clear,,False,QUEEN ST N; WEBER ST W; Near; 80 M,3/7/2019 1:09:12 PM,,
46508,17-101424,1494503160000,2017,5,11,11,46,0,Thursday,540922.35314,4810569.31257,-80.49426,43.446915999999995,At intersection,2,P.D. only,Within intersection,unknown,unknown,Sideswipe,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),Stop sign,Functioning,0,0,0,False,False,False,Clear,,False,JUBILEE DR ; DAVID ST,3/7/2019 1:09:10 PM,,
46509,17-101430,1494503940000,2017,5,11,11,59,0,Thursday,539655.8671,4809037.75735,-80.51002299999999,43.433194,Non intersection,1,Non-fatal injury,Thru lane,unknown,unknown,SMV other,Unknown,Daylight,01 - Daylight,Regional municipality,No control,unknown,0,0,0,True,False,False,Clear,,False,QUEENS BLVD ; WESTMOUNT RD W; 30 M,3/7/2019 1:09:09 PM,,
46510,17-101568,1494451200000,2017,5,10,21,20,0,Wednesday,543881.34048,4811418.60863,-80.457624,43.454395999999996,At/near private drive,2,P.D. only,Thru lane,unknown,unknown,SMV unattended vehicle,Unknown,Dark,07 - Dark,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,KENWOOD DR; KENWOOD DR,3/7/2019 1:09:08 PM,,
46511,17-101625,1494417600000,2017,5,10,12,0,0,Wednesday,540689.02555,4809320.29554,-80.497237,43.435683,At/near private drive,2,P.D. only,Thru lane,unknown,unknown,SMV unattended vehicle,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,PLEASANT AVE; PLEASANT AVE ; Near,3/7/2019 1:09:07 PM,,
46512,17-101690,1494522900000,2017,5,11,17,15,0,Thursday,543988.51962,4807775.43376,-80.456593,43.421586999999995,At intersection,1,Non-fatal injury,Within intersection,unknown,unknown,SMV other,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),Stop sign,Functioning,0,0,0,True,False,False,Clear,,False,SIEBERT AVE ; VANIER DR,3/7/2019 1:09:06 PM,,
46513,17-101717,1494512280000,2017,5,11,14,18,0,Thursday,544097.83467,4804996.72944,-80.455467,43.396561,At/near private drive,2,P.D. only,Right shoulder,unknown,unknown,SMV unattended vehicle,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,BIEHN DR; BIEHN DR,3/7/2019 1:09:05 PM,,
46514,17-101724,1494524940000,2017,5,11,17,49,0,Thursday,538629.06048,4806784.27769,-80.522869,43.412957,At/near private drive,2,P.D. only,Right shoulder,unknown,unknown,SMV unattended vehicle,Unknown,Daylight,01 - Daylight,Regional municipality,No control,unknown,0,0,0,False,False,False,Clear,,False,WINDFLOWER DR; WINDFLOWER DR; At; 11 M,3/7/2019 1:09:02 PM,,
46515,17-102333,1494585000000,2017,5,12,10,30,0,Friday,544729.574,4811859.98691,-80.447104,43.45832,At intersection,2,P.D. only,Within intersection,unknown,unknown,Other,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),Stop sign,Functioning,0,0,0,False,False,False,Clear,,False,CARSON DR; LORRAINE AVE,3/7/2019 1:09:01 PM,,
46516,17-102348,1494513000000,2017,5,11,14,30,0,Thursday,542650.15883,4811481.34681,-80.472836,43.455031999999996,At/near private drive,2,P.D. only,Right shoulder,unknown,unknown,SMV unattended vehicle,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,CHAPEL ST; CHAPEL ST ; At,3/7/2019 1:09:00 PM,,
46517,17-102417,1494594240000,2017,5,12,13,4,0,Friday,546775.68799,4810137.36345,-80.421961,43.442684,Non intersection,1,Non-fatal injury,Right shoulder,unknown,unknown,SMV other,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,IDLE CREEK DR ; ARDWOOD PLACE; 15 M,3/7/2019 1:08:59 PM,,
46518,17-102773,1494625200000,2017,5,12,21,40,0,Friday,543794.16659,4805040.13377,-80.45921299999999,43.396969,At/near private drive,2,P.D. only,Not on roadway - left side,unknown,unknown,SMV other,Unknown,Dark,07 - Dark,Regional municipality,No control,unknown,0,0,0,False,False,False,Clear,,False,OLD HURON RD; OLD HURON RD ; 1 M,3/7/2019 1:08:58 PM,,
46519,17-103172,1494671460000,2017,5,13,10,31,0,Saturday,540495.85595,4809749.32284,-80.49959199999999,43.439555999999996,Non intersection,1,Non-fatal injury,Thru lane,unknown,unknown,SMV unattended vehicle,Unknown,Daylight,01 - Daylight,Regional municipality,No control,unknown,0,0,0,False,False,False,Clear,,False,QUEENS BLVD; SPADINA RD E; Near; 15 M,3/7/2019 1:08:56 PM,,
46520,17-103278,1494682740000,2017,5,13,13,39,0,Saturday,539404.69885,4810383.07313,-80.513029,43.445321,Intersection related,2,P.D. only,Thru lane,unknown,unknown,Sideswipe,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),Stop sign,Functioning,0,0,0,False,False,False,Clear,,False,BELMONT AVE W; KARN ST,3/7/2019 1:08:54 PM,,
46521,17-104218,1494762840000,2017,5,14,11,54,0,Sunday,542107.46712,4807129.84762,-80.479879,43.415881999999996,At/near private drive,2,P.D. only,Other,unknown,unknown,Turning movement,Unknown,Daylight,01 - Daylight,Private property,No control,unknown,0,0,0,False,False,False,Clear,,False,BLOCK LINE RD ; STRASBURG RD ; Near; 5 M,3/7/2019 1:08:52 PM,,
46522,17-104444,1494672120000,2017,5,13,10,42,0,Saturday,542784.26362,4804147.88318,-80.47175299999999,43.388994,At intersection,2,P.D. only,Within intersection,unknown,unknown,SMV other,Unknown,Daylight,01 - Daylight,Regional municipality,Stop sign,Functioning,0,0,0,False,False,False,Clear,,False,HURON RD; NEWCASTLE DR,3/7/2019 1:08:51 PM,,
46523,17-104453,1494783420000,2017,5,14,17,37,0,Sunday,538680.66016,4806516.70948,-80.52225,43.410546,Non intersection,1,Non-fatal injury,Thru lane,unknown,unknown,SMV other,Unknown,Daylight,01 - Daylight,Regional municipality,No control,unknown,0,0,0,True,False,False,Clear,,False,DAVID BERGEY DR; OTTAWA ST S; 30 M,3/7/2019 1:08:50 PM,,
46524,17-104906,1494841500000,2017,5,15,9,45,0,Monday,540954.25773,4810610.98246,-80.49386299999999,43.447289999999995,At/near private drive,2,P.D. only,Thru lane,unknown,unknown,Rear end,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,DAVID ST ; QUEEN ST S; At,3/7/2019 1:08:46 PM,,
46525,17-105007,1494847800000,2017,5,15,11,30,0,Monday,545829.96261,4811565.6921,-80.433528,43.455602999999996,At/near private drive,2,Non-reportable,Thru lane,unknown,unknown,Turning movement,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,HERITAGE DR; HERITAGE DR ; At,3/7/2019 1:08:45 PM,,
46526,17-105136,1494749100000,2017,5,14,8,5,0,Sunday,541094.70257,4807199.78694,-80.492384,43.416568,At/near private drive,2,P.D. only,Thru lane,unknown,unknown,SMV unattended vehicle,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,ROSENEATH CRES; ROSENEATH CRES; At,3/7/2019 1:08:44 PM,,
46527,17-105159,1494858600000,2017,5,15,14,30,0,Monday,539615.43845,4811375.8034,-80.510352,43.454248,At intersection,2,P.D. only,Within intersection,unknown,unknown,Turning movement,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),Traffic signal,Functioning,0,0,0,False,False,False,Clear,,False,GLASGOW ST; PARK ST,3/7/2019 1:08:43 PM,,
46528,17-105314,1494834300000,2017,5,15,7,45,0,Monday,540153.2871,4811290.06917,-80.503711,43.453447999999995,Intersection related,1,Non-fatal injury,Thru lane,unknown,unknown,Rear end,Unknown,Daylight,01 - Daylight,Regional municipality,Stop sign,Functioning,0,0,0,False,False,False,Clear,,False,WELLINGTON ST S; WALTER ST; At,3/7/2019 1:08:41 PM,,
46529,17-105656,1494923400000,2017,5,16,8,30,0,Tuesday,545978.83133,4813442.4414,-80.431529,43.472491999999995,Non intersection,2,P.D. only,Thru lane,unknown,unknown,Other,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,CENTENNIAL RD; CENTENNIAL RD; Near,3/7/2019 1:08:40 PM,,
46530,17-106601,1495025160000,2017,5,17,12,46,0,Wednesday,548677.61523,4806493.22645,-80.39878399999999,43.409752,At/near private drive,2,P.D. only,Thru lane,unknown,unknown,Rear end,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,DEER RIDGE DR; KING ST E; At; 2 M,3/7/2019 1:08:39 PM,,
46531,17-106641,1495021740000,2017,5,17,11,49,0,Wednesday,541776.37853,4809034.21307,-80.483823,43.433046999999995,At/near private drive,1,Non-fatal injury,Thru lane,unknown,unknown,Turning movement,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,True,False,Clear,,False,MEINZINGER AVE ; MEINZINGER AVE ; 1 M,3/7/2019 1:08:37 PM,,
46532,17-106667,1494849600000,2017,5,15,12,0,0,Monday,537375.34578,4807462.46623,-80.538307,43.419128,At/near private drive,2,Non-reportable,Thru lane,unknown,unknown,SMV unattended vehicle,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,WESTHEIGHTS DR; WESTHEIGHTS DR,3/7/2019 1:08:36 PM,,
46533,17-106771,1494950400000,2017,5,16,16,0,0,Tuesday,547772.40588,4810989.78574,-80.40957,43.450297,Intersection related,2,Non-reportable,Thru lane,unknown,unknown,Rear end,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),Stop sign,Functioning,0,0,0,False,False,False,Clear,,False,ZELLER DR; PEBBLECREEK DR,3/7/2019 1:08:35 PM,,
46534,17-107029,1495048500000,2017,5,17,19,15,0,Wednesday,540131.34447,4806734.30435,-80.504317,43.412428999999996,At/near private drive,2,P.D. only,Thru lane,unknown,unknown,SMV unattended vehicle,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,ALBION ST; ALBION ST,3/7/2019 1:08:34 PM,,
46535,17-107601,1494441000000,2017,5,10,18,30,0,Wednesday,539371.40956,4810294.66247,-80.513447,43.444527,At/near private drive,2,Non-reportable,Right shoulder,unknown,unknown,SMV unattended vehicle,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,ADELAIDE ST; ADELAIDE ST; Near,3/7/2019 1:08:33 PM,,
46536,17-107789,1495123680000,2017,5,18,16,8,0,Thursday,544884.10344,4804849.28213,-80.44577,43.395185999999995,At intersection,2,P.D. only,Within intersection,unknown,unknown,Turning movement,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),Traffic signal,Functioning,0,0,0,False,False,False,Clear,,False,PIONEER DR; DOON VILLAGE RD,3/7/2019 1:08:32 PM,,
46537,17-107843,1494633000000,2017,5,12,23,50,0,Friday,546417.09307,4808550.83259,-80.426527,43.428422,At/near private drive,2,P.D. only,Right shoulder,unknown,unknown,SMV unattended vehicle,Unknown,"Dark, artificial","08 - Dark, artificial",Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,PEPPERWOOD CRES; PEPPERWOOD CRES ; Near,3/7/2019 1:08:32 PM,,
46538,17-108385,1495124100000,2017,5,18,16,15,0,Thursday,535736.77562,4809247.28194,-80.558431,43.435278,Intersection related,2,P.D. only,Right turn lane,unknown,unknown,Rear end,Unknown,Daylight,01 - Daylight,Regional municipality,Yield sign,Functioning,0,0,0,False,False,False,Clear,,False,THE BOARDWALK; IRA NEEDLES BLVD,3/7/2019 1:08:30 PM,,
46539,17-108778,1494781200000,2017,5,14,17,0,0,Sunday,538804.46157,4809208.29534,-80.52053,43.434774999999995,Non intersection,2,P.D. only,Right shoulder,unknown,unknown,Other,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,CAMROSE CRT; HIGHLAND CRES; Near,3/7/2019 1:08:29 PM,,
46540,17-109716,1495317480000,2017,5,20,21,58,0,Saturday,542060.515,4806672.25309,-80.48049499999999,43.411764,At/near private drive,2,P.D. only,Not on roadway - right side,unknown,unknown,SMV unattended vehicle,Unknown,"Daylight, artificial","02 - Daylight, artificial",Regional municipality,No control,unknown,0,0,0,False,False,False,Clear,,False,THE COUNTRY WAY ; THE COUNTRY WAY ; At; 9 M,3/7/2019 1:08:28 PM,,
46541,17-109986,1495359900000,2017,5,21,9,45,0,Sunday,544488.05774,4808400.62527,-80.45037099999999,43.427186,Non intersection,2,P.D. only,Thru lane,unknown,unknown,SMV unattended vehicle,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Rain,,False,GREENFIELD AVE; NINTH AVE; Near; 17 M,3/7/2019 1:08:27 PM,,
46542,17-110724,1495451100000,2017,5,22,11,5,0,Monday,546472.03887,4812522.60263,-80.42551,43.46418,At/near private drive,2,P.D. only,Right shoulder,unknown,unknown,SMV unattended vehicle,Unknown,"Dark, artificial","08 - Dark, artificial",Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,OTTERBEIN RD; OTTERBEIN RD ; At; 1 M,3/7/2019 1:08:26 PM,,
46543,17-111358,1495526820000,2017,5,23,8,7,0,Tuesday,541739.963,4812239.8255,-80.484028,43.461912999999996,Non intersection,2,P.D. only,Thru lane,unknown,unknown,Turning movement,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,LOUISA ST; LANCASTER ST W; 30 M,3/7/2019 1:08:25 PM,,
46544,17-111766,1495559400000,2017,5,23,17,10,0,Tuesday,549260.90861,4806289.76466,-80.391598,43.407882,At/near private drive,2,P.D. only,Thru lane,unknown,unknown,Turning movement,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),Stop sign,Functioning,0,0,0,False,False,False,Clear,,False,GATEWAY PARK DR ; KING ST E; Near,3/7/2019 1:08:24 PM,,
46545,17-111775,1495562220000,2017,5,23,17,57,0,Tuesday,539316.80061,4810614.45239,-80.51409799999999,43.447409,At intersection,2,P.D. only,Right turn lane,unknown,unknown,SMV other,Unknown,Daylight,01 - Daylight,Regional municipality,Traffic signal,Functioning,0,0,0,False,False,False,Clear,,False,GAGE AVE; BELMONT AVE W,3/7/2019 1:08:23 PM,,
46546,17-111787,1495562880000,2017,5,23,18,8,0,Tuesday,542581.1295,4810127.52297,-80.473795,43.442845999999996,Intersection related,2,P.D. only,Left turn lane,unknown,unknown,Sideswipe,Unknown,Daylight,01 - Daylight,Regional municipality,Traffic signal,Functioning,0,0,0,False,False,False,Clear,,False,KING ST E; BORDEN AVE S,3/7/2019 1:08:22 PM,,
46547,17-112456,1495640040000,2017,5,24,15,34,0,Wednesday,541548.82319,4811885.65267,-80.486418,43.458734,At intersection,1,Non-fatal injury,Within intersection,unknown,unknown,Angle,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),Stop sign,Functioning,0,0,0,False,False,False,Clear,,False,ST LEGER ST; BREITHAUPT ST,3/7/2019 1:08:21 PM,,
46548,17-112475,1495612800000,2017,5,24,8,0,0,Wednesday,545840.42219,4803951.31453,-80.43403699999999,43.387043,At/near private drive,2,P.D. only,Thru lane,unknown,unknown,Other,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,DOON MILLS DR; DOON MILLS DR; At,3/7/2019 1:08:20 PM,,
46549,17-113151,1495713600000,2017,5,25,12,0,0,Thursday,549444.78479,4806006.27822,-80.389353,43.405317,Non intersection,2,P.D. only,Thru lane,unknown,unknown,Sideswipe,Unknown,Daylight,01 - Daylight,Regional municipality,No control,unknown,0,0,0,False,False,False,Rain,,False,TU LANE ST; KING ST E,3/7/2019 1:08:19 PM,,
46550,17-113581,1495761420000,2017,5,26,1,17,0,Friday,539736.22321,4811099.17702,-80.50887999999999,43.451751,Non intersection,2,P.D. only,Thru lane,unknown,unknown,Approaching,Unknown,Dark,07 - Dark,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,STRANGE ST; DOMINION ST; Near; 40 M,3/7/2019 1:08:18 PM,,
46551,17-113611,1495765800000,2017,5,26,2,30,0,Friday,544136.43611,4812617.45689,-80.454374,43.465174999999995,Non intersection,2,P.D. only,Thru lane,unknown,unknown,SMV other,Unknown,Dark,07 - Dark,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Rain,,False,FORFAR AVE; FORFAR AVE ; 1 M,3/7/2019 1:08:17 PM,,
46552,17-113945,1495803600000,2017,5,26,13,0,0,Friday,544318.60833,4808441.12212,-80.452462,43.427561,At/near private drive,2,P.D. only,Thru lane,unknown,unknown,SMV unattended vehicle,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,FRANKLIN ST S; FRANKLIN ST S; 0 M,3/7/2019 1:08:16 PM,,
46553,17-113955,1495638000000,2017,5,24,15,0,0,Wednesday,541068.0,4811108.0,0.0,0.0,Non intersection,2,P.D. only,Right shoulder,unknown,unknown,Sideswipe,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,GROVEHILL CRES; GROVEHILL CRES,3/7/2019 1:08:14 PM,,
