OBJECTID,ACCIDENTNUM,ACCIDENTDATE,ACCIDENT_YEAR,ACCIDENT_MONTH,ACCIDENT_DAY,ACCIDENT_HOUR,ACCIDENT_MINUTE,ACCIDENT_SECOND,ACCIDENT_WEEKDAY,XCOORD,YCOORD,LONGITUDE,LATITUDE,ACCIDENTLOCATION,COLLISIONTYPE,CLASSIFICATIONOFACCIDENT,IMPACTLOCATION,INITIALDIRECTIONOFTRAVELONE,INITIALDIRECTIONOFTRAVELTWO,INITIALIMPACTTYPE,INTTRAFFICCONTROL,LIGHT,LIGHTFORREPORT,ROADJURISDICTION,TRAFFICCONTROL,TRAFFICCONTROLCONDITION,THRULANENO,NORTHBOUNDDISOBEYCOUNT,SOUTHBOUNDDISOBEYCOUNT,PEDESTRIANINVOLVED,CYCLISTINVOLVED,MOTORCYCLISTINVOLVED,ENVIRONMENTCONDITION1,ENVIRONMENTCONDITION2,SELFREPORTED,XMLIMPORTNOTES,LASTEDITEDDATE,CREATE_BY,CREATE_DATE
46014,16-282868,1482880320000,2016,12,27,23,12,0,Tuesday,539715.97945,4805903.93358,-80.509508,43.404973999999996,At/near private drive,2,P.D. only,Not on roadway - left side,unknown,unknown,SMV other,Unknown,"Dark, artificial","08 - Dark, artificial",Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,BRIDLEWREATH CRT; BRIDLEWREATH CRT ; 12 M,3/7/2019 1:18:58 PM,,
46015,16-283166,1482929040000,2016,12,28,12,44,0,Wednesday,544132.28339,4809670.8925,-80.454664,43.438645,At intersection,2,P.D. only,Within intersection,unknown,unknown,Other,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),Stop sign,Functioning,0,0,0,False,False,False,Snow,,False,ROSS AVE; PROSPECT AVE,3/7/2019 1:18:57 PM,,
46016,16-283251,1482924600000,2016,12,28,11,30,0,Wednesday,537548.66409,4806774.79997,-80.536214,43.412926999999996,At/near private drive,2,P.D. only,Thru lane,unknown,unknown,Other,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,DRIFTWOOD DR; DRIFTWOOD DR ; At,3/7/2019 1:18:55 PM,,
46017,16-283407,1482937200000,2016,12,28,15,0,0,Wednesday,540171.56703,4809412.9184,-80.50362299999999,43.436544999999995,Non intersection,2,P.D. only,Thru lane,unknown,unknown,Sideswipe,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,QUEENS BLVD; BELMONT AVE E; Near,3/7/2019 1:18:53 PM,,
46018,16-283689,1482998160000,2016,12,29,7,56,0,Thursday,538899.46952,4811471.08609,-80.519195,43.455144,At intersection,2,P.D. only,Within intersection,unknown,unknown,Turning movement,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),Traffic signal,Functioning,0,0,0,False,False,False,Snow,,False,UNION BLVD; BELMONT AVE W,3/7/2019 1:18:52 PM,,
46019,16-283946,1483021920000,2016,12,29,14,32,0,Thursday,542281.74862,4806407.72127,-80.477783,43.409369999999996,Non intersection,2,P.D. only,Not on roadway - right side,unknown,unknown,SMV other,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Snow,,False,TUERR DR; TUERR DR ; At; 0 M,3/7/2019 1:18:51 PM,,
46020,16-283997,1483022700000,2016,12,29,14,45,0,Thursday,538774.89747,4808892.33287,-80.520918,43.431931,At intersection,1,Non-fatal injury,Within intersection,unknown,unknown,Angle,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),Stop sign,Functioning,0,0,0,False,False,False,Clear,,False,OVERLEA DR; EAGEN DR,3/7/2019 1:18:49 PM,,
46021,16-284003,1483020000000,2016,12,29,14,0,0,Thursday,541641.64225,4803508.85017,-80.48590899999999,43.383303999999995,Non intersection,2,P.D. only,Thru lane,unknown,unknown,SMV unattended vehicle,Unknown,Daylight,01 - Daylight,Regional municipality,No control,unknown,0,0,0,False,False,False,Snow,,False,SIENNA CRES; SIENNA CRES; Near,3/7/2019 1:18:48 PM,,
46022,16-284068,1483032840000,2016,12,29,17,34,0,Thursday,542487.22267,4812887.56256,-80.47474,43.467703,Non intersection,2,P.D. only,Not on roadway - right side,unknown,unknown,SMV other,Unknown,"Dark, artificial","08 - Dark, artificial",Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Snow,,False,SPRING VALLEY RD ; GUELPH ST ; Near; 30 M,3/7/2019 1:18:47 PM,,
46023,16-284094,1483035420000,2016,12,29,18,17,0,Thursday,542105.27597,4804223.50134,-80.48013,43.389713,Non intersection,2,P.D. only,Thru lane,unknown,unknown,Approaching,Unknown,"Daylight, artificial","02 - Daylight, artificial",Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Snow,,False,PARKVALE DR; BIANCA CRT; Near; 6 M,3/7/2019 1:18:46 PM,,
46024,16-284142,1483036200000,2016,12,29,18,30,0,Thursday,543248.55413,4804518.30078,-80.465992,43.392302,At intersection,2,P.D. only,Within intersection,unknown,unknown,Angle,Unknown,"Dark, artificial","08 - Dark, artificial",Municipal (excl. Twp. Rd.),Yield sign,Functioning,0,0,0,False,False,False,Snow,,False,STRASBURG RD; HURON RD,3/7/2019 1:18:45 PM,,
46025,16-284171,1483041120000,2016,12,29,19,52,0,Thursday,545159.12554,4807239.79875,-80.442177,43.416694,At intersection,2,P.D. only,Within intersection,unknown,unknown,Turning movement,Stop sign,"Daylight, artificial","02 - Daylight, artificial",Municipal (excl. Twp. Rd.),Stop sign,Functioning,0,0,0,False,False,False,Snow,,False,WILSON AVE; WEBSTER RD,3/7/2019 1:18:43 PM,,
46026,16-284194,1483043040000,2016,12,29,20,24,0,Thursday,543230.85122,4804485.13256,-80.466213,43.392005,Intersection related,1,Non-fatal injury,Thru lane,unknown,unknown,Rear end,Unknown,Dark,07 - Dark,Regional municipality,Yield sign,Functioning,0,0,0,False,False,False,Snow,,False,HURON RD; STRASBURG RD; At,3/7/2019 1:18:42 PM,,
46027,16-284209,1483043700000,2016,12,29,20,35,0,Thursday,541176.19201,4808252.30862,-80.491298,43.42604,At intersection,2,P.D. only,Within intersection,unknown,unknown,Turning movement,Unknown,"Dark, artificial","08 - Dark, artificial",Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Snow,,False,CHANDLER DR; STRASBURG RD; 2 M,3/7/2019 1:18:41 PM,,
46028,16-284354,1483061100000,2016,12,30,1,25,0,Friday,542785.23828,4804145.97108,-80.471741,43.388976,Non intersection,2,P.D. only,Not on roadway - left side,unknown,unknown,SMV other,Unknown,Dark,07 - Dark,Regional municipality,Stop sign,Functioning,0,0,0,False,False,False,Snow,,False,HURON RD; PARKVALE DR; Near; 20 M,3/7/2019 1:18:39 PM,,
46029,16-284596,1483100460000,2016,12,30,12,21,0,Friday,538901.37586,4811473.97138,-80.519171,43.455169999999995,At intersection,1,Non-fatal injury,Within intersection,unknown,unknown,Turning movement,Unknown,Daylight,01 - Daylight,Regional municipality,Traffic signal,Functioning,0,0,0,False,False,False,Clear,,False,UNION BLVD; BELMONT AVE W,3/7/2019 1:18:37 PM,,
46030,16-284726,1483032600000,2016,12,29,17,30,0,Thursday,544097.77813,4804671.57636,-80.455494,43.393633,Non intersection,2,P.D. only,Thru lane,unknown,unknown,Rear end,Unknown,"Dusk, artificial","06 - Dusk, artificial",Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,BIEHN DR; BIEHN DR; Near,3/7/2019 1:18:36 PM,,
46031,16-284820,1479392400000,2016,11,17,14,20,0,Thursday,549120.17402,4806323.25784,-80.393333,43.408192,Non intersection,2,Non-reportable,Thru lane,unknown,unknown,Sideswipe,Unknown,Daylight,01 - Daylight,Regional municipality,No control,unknown,0,0,0,False,False,False,Clear,,False,GATEWAY PARK DR; SPORTSWORLD DR; Near,3/7/2019 1:18:34 PM,,
46032,16-284842,1483128000000,2016,12,30,20,0,0,Friday,539588.78357,4805905.95369,-80.511078,43.404999,Non intersection,2,P.D. only,Thru lane,unknown,unknown,Approaching,Unknown,"Daylight, artificial","02 - Daylight, artificial",Regional municipality,No control,unknown,0,0,0,False,False,False,Snow,,False,MAX BECKER DR; MAX BECKER DR ; At; 3 M,3/7/2019 1:18:33 PM,,
46033,16-284891,1483134420000,2016,12,30,21,47,0,Friday,545843.06088,4813958.48197,-80.433165,43.477146999999995,Non intersection,2,P.D. only,Not on roadway - left side,unknown,unknown,SMV other,Unknown,"Dark, artificial","08 - Dark, artificial",Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,SHIRLEY DR; SHIRLEY DR ; At; 6 M,3/7/2019 1:18:32 PM,,
46034,16-285117,1483167600000,2016,12,31,7,0,0,Saturday,541610.91068,4810804.7537,-80.485733,43.448997999999996,Non intersection,2,P.D. only,Right shoulder,unknown,unknown,SMV unattended vehicle,Unknown,Dawn,03 - Dawn,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,SCOTT ST; SCOTT ST ; Near,3/7/2019 1:18:31 PM,,
46035,16-285152,1483094400000,2016,12,30,10,40,0,Friday,540218.64982,4805817.62308,-80.503306,43.40417,Intersection related,2,Non-reportable,Thru lane,unknown,unknown,Rear end,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),Stop sign,Functioning,0,0,0,False,False,False,Snow,,False,MAX BECKER DR; COMMONWEALTH ST; At,3/7/2019 1:18:29 PM,,
46036,16-285333,1483199400000,2016,12,31,15,50,0,Saturday,545552.00221,4809015.26946,-80.437176,43.432657,At/near private drive,2,P.D. only,Thru lane,unknown,unknown,Other,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Strong wind,,False,KINZIE AVE; KINZIE AVE ; At; 1 M,3/7/2019 1:18:28 PM,,
46037,17-000048,1483233000000,2017,1,1,1,10,0,Sunday,545627.61557,4803990.12191,-80.436661,43.387405,Non intersection,2,P.D. only,Thru lane,unknown,unknown,Sideswipe,Unknown,"Dark, artificial","08 - Dark, artificial",Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,DOON MILLS DR; DOON MILLS DR ; Near; 1 M,3/7/2019 1:18:27 PM,,
46038,17-000228,1483261560000,2017,1,1,9,6,0,Sunday,544066.95338,4808510.71241,-80.45556499999999,43.428202,At intersection,2,P.D. only,Within intersection,unknown,unknown,SMV other,Unknown,Daylight,01 - Daylight,Regional municipality,Stop sign,Functioning,0,0,0,False,False,False,Snow,,False,CLARK AVE ; WILSON AVE,3/7/2019 1:18:26 PM,,
46039,17-000231,1483261980000,2017,1,1,9,13,0,Sunday,543062.42718,4809705.89236,-80.46788099999999,43.439022,Non intersection,2,P.D. only,Not on roadway - left side,unknown,unknown,SMV other,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,PRESTON ST ; FLORAL CRES ; Near; 50 M,3/7/2019 1:18:25 PM,,
46040,17-000249,1483264380000,2017,1,1,9,53,0,Sunday,539370.38717,4809174.12616,-80.51353999999999,43.434436999999996,Non intersection,2,Non-reportable,Off highway,unknown,unknown,SMV other,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,OVERLEA DR; WESTMOUNT RD W ; Near; 100 M,3/7/2019 1:18:24 PM,,
46041,17-000413,1483286940000,2017,1,1,16,9,0,Sunday,543247.84025,4804518.43924,-80.46600000000001,43.392303,At intersection,2,P.D. only,Within intersection,unknown,unknown,Angle,Unknown,Daylight,01 - Daylight,Regional municipality,Yield sign,Functioning,0,0,0,False,False,False,Clear,,False,HURON RD; STRASBURG RD,3/7/2019 1:18:23 PM,,
46042,17-000620,1483308180000,2017,1,1,22,3,0,Sunday,543956.03403,4808921.80932,-80.456902,43.431909999999995,At intersection,2,P.D. only,Within intersection,unknown,unknown,SMV other,Unknown,"Dark, artificial","08 - Dark, artificial",Municipal (excl. Twp. Rd.),Stop sign,Functioning,0,0,0,False,False,False,Clear,,False,CONNAUGHT ST; SECOND AVE,3/7/2019 1:18:21 PM,,
46043,17-000826,1483293600000,2017,1,1,18,0,0,Sunday,539569.94818,4805806.0508,-80.511318,43.4041,Intersection related,2,P.D. only,Thru lane,unknown,unknown,Rear end,Unknown,"Dark, artificial","08 - Dark, artificial",Municipal (excl. Twp. Rd.),Stop sign,Functioning,0,0,0,False,False,False,Clear,,False,DONNENWERTH DR; BRIDLEWREATH ST,3/7/2019 1:18:20 PM,,
46044,17-000900,1483259400000,2017,1,1,8,30,0,Sunday,544036.03912,4807717.26702,-80.45601099999999,43.42106,Non intersection,2,P.D. only,Thru lane,unknown,unknown,SMV unattended vehicle,Unknown,"Dark, artificial","08 - Dark, artificial",Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,VANIER DR; VANIER DR,3/7/2019 1:18:19 PM,,
46045,17-001024,1483369980000,2017,1,2,15,13,0,Monday,542313.96325,4810286.93255,-80.47708399999999,43.444297,Non intersection,2,P.D. only,Thru lane,unknown,unknown,Rear end,Unknown,Daylight,01 - Daylight,Regional municipality,No control,unknown,0,0,0,False,False,False,Clear,,False,KING ST E; STIRLING AVE N; Near; 10 M,3/7/2019 1:18:18 PM,,
46046,17-001562,1482786000000,2016,12,26,21,0,0,Monday,541068.0,4811108.0,0.0,0.0,Non intersection,2,P.D. only,Thru lane,unknown,unknown,SMV unattended vehicle,Unknown,Dark,07 - Dark,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Snow,,False,GREENWATER PL; GREENWATER PL,3/7/2019 1:18:17 PM,,
46047,17-001576,1483443840000,2017,1,3,11,44,0,Tuesday,541068.0,4811108.0,0.0,0.0,At intersection,2,P.D. only,Within intersection,unknown,unknown,Angle,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),Stop sign,Functioning,0,0,0,False,False,False,Rain,,False,SEABROOK DR; APPLEBY ST,3/7/2019 1:18:16 PM,,
46048,17-001622,1483447380000,2017,1,3,12,43,0,Tuesday,537354.90367,4808200.83213,-80.53850899999999,43.425777,At/near private drive,2,P.D. only,Thru lane,unknown,unknown,SMV unattended vehicle,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Rain,,False,MONTANA CRES; MONTANA CRES ; Near; 8 M,3/7/2019 1:18:15 PM,,
46049,17-001647,1483449540000,2017,1,3,13,19,0,Tuesday,540171.54991,4809415.79346,-80.50362299999999,43.436571,At intersection,2,P.D. only,Within intersection,unknown,unknown,Angle,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),Traffic signal,Functioning,0,0,1,False,False,False,Rain,,False,QUEENS BLVD; BELMONT AVE E,3/7/2019 1:18:14 PM,,
46050,17-002402,1483533780000,2017,1,4,12,43,0,Wednesday,544116.80457,4811898.31669,-80.454675,43.458701,At intersection,2,P.D. only,Within intersection,unknown,unknown,Angle,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),Stop sign,Functioning,0,0,0,False,False,False,Snow,,False,MANCHESTER RD; RIVER RD E,3/7/2019 1:18:13 PM,,
46051,17-002561,1483547400000,2017,1,4,16,30,0,Wednesday,542581.14161,4810125.60646,-80.473795,43.442828999999996,At intersection,2,P.D. only,Within intersection,unknown,unknown,Angle,Unknown,Dusk,05 - Dusk,Regional municipality,Traffic signal,Functioning,0,0,0,False,False,False,Snow,,False,BORDEN AVE N; KING ST E,3/7/2019 1:18:12 PM,,
46052,17-002849,1483581600000,2017,1,5,2,0,0,Thursday,547716.59288,4804214.35301,-80.41085199999999,43.389295,Other,2,P.D. only,Off highway,unknown,unknown,SMV other,Unknown,"Dark, artificial","08 - Dark, artificial",Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Snow,,False,CONESTOGA COLLEGE BLVD; DOON VALLEY DR; 180 M,3/7/2019 1:18:11 PM,,
46053,17-002918,1483602480000,2017,1,5,7,48,0,Thursday,543534.36245,4812950.34659,-80.46179,43.468208,Non intersection,1,Non-fatal injury,Thru lane,unknown,unknown,Approaching,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,SHIRLEY AVE; SHIRLEY AVE ; Near; 3 M,3/7/2019 1:18:10 PM,,
46054,17-003124,1483563600000,2017,1,4,21,0,0,Wednesday,543323.82539,4809048.6119,-80.464703,43.433088999999995,At/near private drive,2,Non-reportable,Thru lane,unknown,unknown,Other,Unknown,"Dark, artificial","08 - Dark, artificial",Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Drifting Snow,,False,CORNELL AVE; CORNELL AVE; At,3/7/2019 1:18:09 PM,,
46055,17-003261,1483455600000,2017,1,3,15,0,0,Tuesday,540074.58314,4809904.77162,-80.504786,43.440979,Non intersection,2,P.D. only,Thru lane,unknown,unknown,SMV unattended vehicle,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Rain,,False,PATRICIA AVE; PATRICIA AVE; Near,3/7/2019 1:18:07 PM,,
46056,17-003368,1483385400000,2017,1,2,19,30,0,Monday,545806.09042,4803954.90634,-80.434461,43.387077999999995,At/near private drive,2,Non-reportable,Right shoulder,unknown,unknown,SMV unattended vehicle,Unknown,"Dark, artificial","08 - Dark, artificial",Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,DOON MILLS DR; DOON MILLS DR ; Near,3/7/2019 1:18:06 PM,,
46057,17-003404,1483561200000,2017,1,4,20,20,0,Wednesday,542062.27233,4807847.21618,-80.48038199999999,43.422343,At/near private drive,2,Non-reportable,Right shoulder,unknown,unknown,SMV unattended vehicle,Unknown,"Dark, artificial","08 - Dark, artificial",Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,APPALACHIAN CRES; APPALACHIAN CRES; At,3/7/2019 1:18:05 PM,,
46058,17-003689,1483191000000,2016,12,31,13,30,0,Saturday,541068.0,4811108.0,0.0,0.0,Intersection related,2,Non-reportable,Thru lane,unknown,unknown,Turning movement,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),Stop sign,Functioning,0,0,0,False,False,False,Clear,,False,SANDYBAY AVE; GRAND FLATS TRAIL; At,3/7/2019 1:18:04 PM,,
46059,17-003916,1483644600000,2017,1,5,19,30,0,Thursday,539153.79502,4805773.65573,-80.51646,43.40383,Non intersection,2,P.D. only,Thru lane,unknown,unknown,SMV unattended vehicle,Unknown,"Dark, artificial","08 - Dark, artificial",Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,MOUNTAIN LAUREL CRES; MOUNTAIN LAUREL CRES; At,3/7/2019 1:18:03 PM,,
46060,17-003957,1483708500000,2017,1,6,13,15,0,Friday,541015.87832,4809676.78482,-80.49317099999999,43.438874999999996,At intersection,2,Non-reportable,Within intersection,unknown,unknown,Angle,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),Traffic signal,Functioning,0,0,1,False,False,False,Clear,,False,HIGHLAND RD E; SPADINA RD E,3/7/2019 1:18:02 PM,,
46061,17-004094,1483715400000,2017,1,6,15,10,0,Friday,537971.78147,4808415.89715,-80.530874,43.427682,At/near private drive,2,P.D. only,Thru lane,unknown,unknown,Other,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,BLACKWELL DR; BLACKWELL DR,3/7/2019 1:18:01 PM,,
46062,17-004160,1483719300000,2017,1,6,16,15,0,Friday,541205.67767,4813199.43639,-80.49056,43.470583,At/near private drive,2,P.D. only,Thru lane,unknown,unknown,SMV unattended vehicle,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,UNION ST; UNION ST,3/7/2019 1:18:00 PM,,
46063,17-004267,1483738740000,2017,1,6,21,39,0,Friday,542841.21159,4809872.8364,-80.470601,43.440538,At intersection,1,Non-fatal injury,Within intersection,unknown,unknown,Angle,Unknown,"Dark, artificial","08 - Dark, artificial",Municipal (excl. Twp. Rd.),Stop sign,Functioning,0,0,1,False,False,False,Clear,,False,CHARLES ST E; SYDNEY ST S,3/7/2019 1:17:58 PM,,
46064,17-004300,1483741320000,2017,1,6,22,22,0,Friday,545050.21705,4810838.31075,-80.443225,43.449101999999996,Intersection related,1,Non-fatal injury,Thru lane,unknown,unknown,Rear end,Unknown,"Dark, artificial","08 - Dark, artificial",Municipal (excl. Twp. Rd.),Traffic signal,Functioning,0,0,0,False,False,False,Clear,,False,RIVER RD E; HOLBORN DR,3/7/2019 1:17:57 PM,,
46065,17-004390,1483749600000,2017,1,7,0,40,0,Saturday,544800.25495,4809824.65211,-80.446398,43.439989999999995,Non intersection,2,P.D. only,Not on roadway - left side,unknown,unknown,SMV other,Unknown,"Dark, artificial","08 - Dark, artificial",Municipal (excl. Twp. Rd.),Other,Functioning,0,0,0,False,False,False,Clear,,False,247 FRANKLIN ST N; TRAFALGAR AVE ; 50 M,3/7/2019 1:17:56 PM,,
46066,17-004724,1483798380000,2017,1,7,14,13,0,Saturday,542842.1672,4809873.80081,-80.47058899999999,43.440546999999995,At intersection,1,Non-fatal injury,Within intersection,unknown,unknown,Angle,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),Stop sign,Functioning,0,0,0,False,False,False,Clear,,False,CHARLES ST E; SYDNEY ST S,3/7/2019 1:17:55 PM,,
46067,17-004770,1483802880000,2017,1,7,15,28,0,Saturday,538900.4144,4811473.96583,-80.519183,43.455169999999995,At intersection,2,P.D. only,Within intersection,unknown,unknown,Turning movement,Unknown,Daylight,01 - Daylight,Regional municipality,Traffic signal,Functioning,0,0,0,False,False,False,Clear,,False,UNION BLVD ; BELMONT AVE W,3/7/2019 1:17:54 PM,,
46068,17-005188,1483847340000,2017,1,8,3,49,0,Sunday,537334.3969,4808649.47961,-80.538732,43.429818,At/near private drive,2,P.D. only,Not on roadway - left side,unknown,unknown,SMV other,Unknown,"Daylight, artificial","02 - Daylight, artificial",Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Snow,,False,HIDDEN CREEK DR; HIDDEN CREEK DR ; At; 0 M,3/7/2019 1:17:53 PM,,
46069,17-005329,1483871400000,2017,1,8,10,30,0,Sunday,539003.21785,4811280.45231,-80.517926,43.453421999999996,At intersection,2,P.D. only,Within intersection,unknown,unknown,Turning movement,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),Stop sign,Functioning,0,0,0,False,False,False,Clear,,False,BELMONT AVE W; CLAREMONT AVE,3/7/2019 1:17:52 PM,,
46070,17-005423,1483883100000,2017,1,8,13,45,0,Sunday,540151.60099,4809559.09543,-80.50385899999999,43.437861999999996,At intersection,2,Non-reportable,Within intersection,unknown,unknown,Angle,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),Stop sign,Functioning,0,0,0,False,False,False,Clear,,False,SPADINA RD W; NORTH DR,3/7/2019 1:17:51 PM,,
46071,17-005430,1483881000000,2017,1,8,13,10,0,Sunday,537277.13856,4807524.48047,-80.53951599999999,43.419691,Non intersection,2,P.D. only,Thru lane,unknown,unknown,Sideswipe,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,WESTHEIGHTS DR ; WESTHEIGHTS DR ; At; 6 M,3/7/2019 1:17:50 PM,,
46072,17-005500,1483891920000,2017,1,8,16,12,0,Sunday,545274.56295,4808149.71402,-80.440676,43.424879999999995,Non intersection,2,P.D. only,Thru lane,unknown,unknown,Rear end,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),Ped. crossover,Functioning,0,0,0,False,False,False,Clear,,False,KINGSWAY DR ; KINGSWAY DR ; Near; 5 M,3/7/2019 1:17:49 PM,,
46073,17-005514,1483892580000,2017,1,8,16,23,0,Sunday,545034.63867,4807870.16309,-80.443663,43.422377,At/near private drive,2,P.D. only,Thru lane,unknown,unknown,Turning movement,Unknown,Dusk,05 - Dusk,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,WILSON AVE; KINGSWAY DR ; At; 1 M,3/7/2019 1:17:47 PM,,
46074,17-005519,1483889400000,2017,1,8,15,30,0,Sunday,540353.94893,4806573.74553,-80.50157999999999,43.410970999999996,Intersection related,2,P.D. only,Thru lane,unknown,unknown,Approaching,Unknown,Daylight,01 - Daylight,Regional municipality,No control,unknown,0,0,0,False,False,False,Clear,,False,HIGHBROOK ST; BLOCK LINE RD; At,3/7/2019 1:17:45 PM,,
46075,17-005560,1483898280000,2017,1,8,17,58,0,Sunday,539404.06002,4810382.22258,-80.513037,43.445313,At/near private drive,2,P.D. only,Thru lane,unknown,unknown,Turning movement,Unknown,"Dark, artificial","08 - Dark, artificial",Municipal (excl. Twp. Rd.),Stop sign,Functioning,0,0,0,False,False,False,Clear,,False,KARN ST ; BELMONT AVE W; 10 M,3/7/2019 1:17:44 PM,,
46076,17-005626,1483906800000,2017,1,8,20,20,0,Sunday,541016.8517,4809674.87403,-80.49315899999999,43.438857999999996,At intersection,1,Non-fatal injury,Within intersection,unknown,unknown,Turning movement,Unknown,"Dark, artificial","08 - Dark, artificial",Municipal (excl. Twp. Rd.),Traffic signal,Functioning,0,0,0,False,False,False,Clear,,False,HIGHLAND RD E; SPADINA RD E,3/7/2019 1:17:43 PM,,
46077,17-005775,1483926420000,2017,1,9,1,47,0,Monday,545678.9917,4809117.67594,-80.435599,43.433571,At intersection,2,P.D. only,Within intersection,unknown,unknown,Other,Unknown,"Dark, artificial","08 - Dark, artificial",Municipal (excl. Twp. Rd.),Stop sign,Functioning,0,0,0,False,False,False,Clear,,False,HAROLD AVE; KINZIE AVE,3/7/2019 1:17:41 PM,,
46078,17-005827,1483949820000,2017,1,9,8,17,0,Monday,542071.12891,4807094.14842,-80.48033099999999,43.415562,Other,2,P.D. only,Off highway,unknown,unknown,SMV other,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Snow,,False,BLOCK LINE RD ; FALLOWFIELD DR ; At; 16 M,3/7/2019 1:17:40 PM,,
46079,17-005879,1482955200000,2016,12,28,20,0,0,Wednesday,541068.0,4811108.0,0.0,0.0,Intersection related,2,P.D. only,Thru lane,unknown,unknown,Rear end,Unknown,Dark,07 - Dark,Regional municipality,Yield sign,Functioning,0,0,0,False,False,False,Snow,,False,HOMER WATSON BLVD; FOUNTAIN ST S,3/7/2019 1:17:39 PM,,
46080,17-005893,1483943400000,2017,1,9,6,30,0,Monday,544486.0336,4810658.1955,-80.450212,43.447513,At/near private drive,2,P.D. only,Thru lane,unknown,unknown,Rear end,Unknown,"Dark, artificial","08 - Dark, artificial",Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Snow,,False,FRANKLIN ST N; FRANKLIN ST N; At,3/7/2019 1:17:38 PM,,
46081,17-005913,1483957680000,2017,1,9,10,28,0,Monday,539872.94123,4810630.0154,-80.507224,43.44752,Intersection related,2,P.D. only,Thru lane,unknown,unknown,Turning movement,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),Stop sign,Functioning,0,0,0,False,False,False,Clear,,False,STRANGE ST; CHERRY ST,3/7/2019 1:17:37 PM,,
